   0.0000000000000000       0.50000000000000000        1.0239999999999999E-017   5.0000000000000000     
   1.0000000000000000E-002  0.49500000000000000        1.1208910766558655E-017   4.9550000000000001     
   2.0000000000000000E-002  0.49004999999999999        1.2267376385432512E-017   4.9104900000000002     
   2.9999999999999999E-002  0.48514950000000001        1.3423465584009118E-017   4.8664642200000001     
   4.0000000000000001E-002  0.48029800500000003        1.4685954107512760E-017   4.8229169481600005     
   5.0000000000000003E-002  0.47549502495000001        1.6064384817754246E-017   4.7798425400284810     
   6.0000000000000005E-002  0.47074007470050000        1.7569132733927066E-017   4.7372354177790381     
   7.0000000000000007E-002  0.46603267395349501        1.9211475407416494E-017   4.6950900694551052     
   8.0000000000000002E-002  0.46137234721396009        2.1003669052476466E-017   4.6534010482226709     
   8.9999999999999997E-002  0.45675862374182047        2.2959030886702155E-017   4.6121629716309274     
   9.9999999999999992E-002  0.45219103750440226        2.5092028169632964E-017   4.5713705208807722     
  0.10999999999999999       0.44766912712935825        2.7418374464730645E-017   4.5310184401010813     
  0.11999999999999998       0.44319243585806467        2.9955133689554635E-017   4.4911015356326942     
  0.12999999999999998       0.43876051149948403        3.2720832561395087E-017   4.4516146753200134     
  0.13999999999999999       0.43437290638448917        3.5735582091114993E-017   4.4125527878101733     
  0.14999999999999999       0.43002917732064427        3.9021208826706346E-017   4.3739108618596845     
  0.16000000000000000       0.42572888554743782        4.2601396600310097E-017   4.3356839456484861     
  0.17000000000000001       0.42147159669196343        4.6501839588416598E-017   4.2978671461013445     
  0.18000000000000002       0.41725688072504380        5.0750407554912385E-017   4.2604556282165111     
  0.19000000000000003       0.41308431191779338        5.5377324210838243E-017   4.2234446144015889     
  0.20000000000000004       0.40895346879861544        6.0415359693459697E-017   4.1868293838165140     
  0.21000000000000005       0.40486393411062926        6.5900038240832356E-017   4.1506052717236042     
  0.22000000000000006       0.40081529476952299        7.1869862216796948E-017   4.1147676688445953     
  0.23000000000000007       0.39680714182182775        7.8366553725607493E-017   4.0793120207245961     
  0.24000000000000007       0.39283907040360949        8.5435315145553829E-017   4.0442338271029037     
  0.25000000000000006       0.38891067969957338        9.3125110007375753E-017   4.0095286412905953     
  0.26000000000000006       0.38502157290257766        1.0148896574640180E-016   3.9751920695548515     
  0.27000000000000007       0.38117135717355188        1.1058429996762164E-016   3.9412197705099250     
  0.28000000000000008       0.37735964360181634        1.2047327198079886E-016   3.9076074545147037     
